id;calories;proteins;fat;carbohydrate;name;image
1073;122;2;10;7,6;Santan (dengan air);https://res.cloudinary.com/dk0z4ums3/image/upload/v1604041366/attached_image/tak-berbahaya-kenali-manfaat-santan-lebih-dekat.jpg
231;118;18,1;4,1;0,9;Daging Kuda;https://awsimages.detik.net.id/community/media/visual/2021/07/29/fakta-daging-kuda-2.jpeg?w=724
1017;113;1,2;0,2;26,7;Pisang talas segar;https://s3.bukalapak.com/img/874746887/large/Pisang_Talas.jpeg
171;113;0,8;0,3;26,8;Buah rukam segar;https://manfaat.co.id/wp-content/uploads/2017/08/Screenshot_2.png
705;111;1,5;0,3;27,2;Kelewih;https://kecipir.com/blog/wp-content/uploads/2018/02/arto_commun_070509_0128_ltn.jpg
951;117;13,7;5;4,3;Oramu ninahu ndawa olaho masakan;https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing
94;116;11,9;4,9;6,1;Bekasam;https://assets-a1.kompasiana.com/items/album/2021/11/13/bekasam-kuliner-fermentasi-khas-wong-sumsel-shd-1-removebg-preview-618f54d2c26b771c5c083212.png
894;114;5,3;3;16,4;Mie bakso;https://upload.wikimedia.org/wikipedia/commons/a/a9/Indonesian_bakso%2C_with_noodle_and_bean_sprouts%2C_April_2018_%2803%29.jpg
442;116;11,2;1,2;10,2;Ikan cakalang jantung segar;https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/07/13/2233154868.jpg
1166;101;1,7;0,6;35,2;Srikaya;https://images.tokopedia.net/blog-tokopedia-com/uploads/2021/02/Manfaat-Buah-Srikaya-untuk-Kesehatan.jpg
1101;110;15,5;0,5;11,5;Sate Kulit ;https://img.qraved.co/v2/image/data/over-1530587392136-x.png
892;113;3;3,2;18,1;Mie aceh rebus;https://resepkoki.id/wp-content/uploads/2021/03/Resep-Mie-Aceh.jpg
812;111;4,5;1,1;20,7;Kulit melinjo;https://www.tagar.id/Asset/uploads2019/1650333684879-kulit-melinjo.jpg
421;112;20;1,3;3,7;Ikan bambangan segar;https://workamerica.co/wp-content/uploads/2020/03/kakap-merah.jpg
1006;109;0,8;0,5;26,3;Pisang kepok segar;https://img.okezone.com/content/2013/09/10/299/863930/lWNmq1egxS.jpg
609;109;8,7;0,5;18,3;kacang hijau rebus;https://cdns.klimg.com/merdeka.com/i/w/news/2019/11/19/1126920/540x270/tips-dan-cara-membuat-sari-kacang-hijau-yang-benar-untuk-kesuburan.jpg
948;115;1,5;6;14;Ongol-ongol ;https://blog.tokowahab.com/wp-content/uploads/2020/01/Resep-Ongol-Ongol.jpg
424;111;19,4;0,9;4,8;Ikan banjar segar;https://altarafish.com/wp-content/uploads/2019/02/kembung-banjar-2.jpg
792;113;18,1;4,1;0,9;Kuda daging segar;https://awsimages.detik.net.id/community/media/visual/2021/07/29/fakta-daging-kuda-2.jpeg?w=724
73;110;1,4;1,1;23,4;Batatas kelapa ubi bakar;https://img-global.cpcdn.com/recipes/95d754afdf8eb1f2/1200x630cq70/photo.jpg
1111;111;0,9;2,3;21,6;Sawo kecik segar;https://cdn-2.tstatic.net/kaltim/foto/bank/images/sawo-kecik.jpg
385;114;16,3;4,6;0,8;Ginjal Babi;https://s1.bukalapak.com/img/6117974221/large/GINJAL_BABI___PORK_KIDNEY_.jpg
1164;117,1;0,4;8,6;9,6;Soto tanpa Daging ;https://resepkoki.id/wp-content/uploads/2019/11/Soto-Ayam-Bening.jpg
1187;115;9,7;8,5;2,5;Tahu goreng;https://img-global.cpcdn.com/recipes/33285f91f3b22e50/1200x630cq70/photo.jpg
1228;116;10,7;7;1,6;Telur burung puyuh segar;https://img.celebrities.id/okz/700/5Mzp26/master_j6A38lc90K_1541_telur_burung_puyuh.jpg
497;113;13,9;4,9;3,4;Ikan saluang segar;https://upload.wikimedia.org/wikipedia/id/0/0d/Rasbora-borapatensis.jpg
949;111;0,3;2,7;21,2;Ongol-ongol sagu;https://img-global.cpcdn.com/recipes/c2a7ee1d87669ccd/680x482cq70/ongol-ongol-sagu-foto-resep-utama.jpg
1056;110;11,5;2;11,7;Rusip;https://indonesiakaya.com/wp-content/uploads/2020/10/1__Sambal_rusip_merupakan_sambal_khas_masyarakat_Bangka_yang_terbuat_dari_ikan_teri_edit.jpg
919;106;1,2;0,3;27,6;Nangka masak di pohon;https://asset.kompas.com/crops/vAJZIAE0JnVJOvig_kTUk1moh84=/0x53:1000x720/750x500/data/photo/2020/12/26/5fe6f33006f3c.jpg
469;112;20;3;0;Ikan Lemuru;https://images.tokopedia.net/img/cache/700/product-1/2020/6/12/101531639/101531639_f8f0374d-3534-4642-84c3-530d9b1fb3f0_690_690.jpg
161;110;1,4;2,1;21,4;Buah kelenting segar;https://bibitbunga.com/wp-content/uploads/2016/09/tanaman-labu-madu-butternut-squash.jpg
1246;110;1,7;1,3;21,9;Tempoya;https://upload.wikimedia.org/wikipedia/commons/d/da/Tempoyak_Ikan_Patin_2.JPG
49;113;17,6;4,2;0;Babat;https://awsimages.detik.net.id/community/media/visual/2022/05/26/resep-bacem-babat-sapi.jpeg?w=1200
500;113;17;4,5;0;Ikan Segar;https://awsimages.detik.net.id/community/media/visual/2018/10/29/00c23498-0ad9-42cc-b788-2a04cd3e8fc5.jpeg?w=650&q=90
1319;108;0,5;0,4;25,6;Ubi jalar tinta/ kemayung;https://o-cdn-cas.sirclocdn.com/parenting/images/ubi-jalar_lllsrRt.width-800.format-webp.webp
508;111;13,3;3,4;6,7;Ikan sunu segar;https://upload.wikimedia.org/wikipedia/commons/3/32/Plectropomus_leopardus.jpg
499;109;19,9;1,8;3,4;Ikan sarden segar;https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/02/17/2999385616.jpg
175;60;1;60;13;Bubur ;https://awsimages.detik.net.id/community/media/visual/2021/12/13/resep-bubur-ayam-cincang_43.jpeg?w=1200
606;123;8,4;0,6;1,8;Kacang Gude muda;https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcQ-WwJwMnCRCqMGqKYWLzBXYcge9l9VJFl2QEaMNuuTtVlE90nV6aXt0RWOG86w90qXNZpQvzXPNwnBX_Q
766;109,6;2,6;2,6;18,6;Ketupat Tahu ;https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/06/09/resep-kupat-tahu-menu-sarapan-n-20210609032448.jpg
444;107;19,6;0,7;5,5;Ikan cakalang segar;https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/07/13/2233154868.jpg
465;109;22;1,7;0;Ikan Layang;https://lintasbalikpapan.com/asset/foto_berita/Ikan_Layang_2.jpg
22;113;0,9;7,2;11,2;Ares sayur;https://asset-a.grid.id/crop/0x0:0x0/x/photo/2018/07/10/1764115767.jpg
460;110;12,6;4,2;5,4;Ikan kawalinya segar;https://assets.ayobandung.com/crop/0x0:0x0/x/photo/2022/03/18/236634727.png
52;110;16,3;4,6;0,8;Babi ginjal segar;https://s1.bukalapak.com/img/6117974221/large/GINJAL_BABI___PORK_KIDNEY_.jpg
71;107;2,2;2,2;19,6;Batar daan;https://foreignfork.com/wp-content/uploads/2020/11/Batar-daan-7-scaled.jpg
568;107;5,3;2,2;16,5;Jangang bintatoeng masakan;https://img-global.cpcdn.com/recipes/6c2521b843621d65/1200x630cq70/photo.jpg
447;109;17;4;0;Ikan Ekor Kuning;https://id-live-01.slatic.net/p/a050c6abf2757b9dd5d9e179ac5f6f58.jpg
1078;108;17,6;4,2;0;Sapi babat segar;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/10/5802bb88-dd3a-42b8-9d4e-f03f46fcf8a3.jpg
875;104;1,2;0,5;23,7;Markisa squash BD;https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/02/16/resep-squash-markisa-mint-minum-20210216051340.jpg
420;107;16,5;3,9;1,5;Ikan balong segar;https://upload.wikimedia.org/wikipedia/commons/9/98/Maroon_Clown_Fish444.jpg
169;101;1,7;0,6;25,2;Buah Nona;https://www.pantau.com/wp-content/uploads/2022/04/191111044328-buah-nona-buah-langka-yang-memiliki-segundang-manfaat-bagi-kesehatan.jpg
663;110;4,5;6,9;7,1;Kadada katembe;https://2.bp.blogspot.com/-Kl9M50i67tY/Wn-7saMXs0I/AAAAAAAAHh4/hHbFU4Fy0s4M8zegnfa_q3kpze8Z5xjXgCLcBGAs/w1200-h630-p-k-no-nu/LogoLicious_20180205_134921.png
395;106;16,5;3,3;2,5;Gulai ikan masakan;https://sweetrip.id/wp-content/uploads/2022/10/1.jpg
23;102;1;0,2;24,1;Arrowroot segar;https://1.bp.blogspot.com/-frPXLhHsX1o/YGH-vVXAdtI/AAAAAAAAAQc/rFFQBIqzF-sEPYUiGLOUyb-KetyM7haWACLcBGAsYHQ/s2048/IMG20210227100704.jpg
398;110;5,9;8,2;3,2;Gulai keumamah masakan;https://img-global.cpcdn.com/recipes/d43cbe5d1ad0490d/680x482cq70/gulai-keumamah-foto-resep-utama.jpg
323;104;21,9;1,1;0;Dideh darah sapi;https://cdns.diadona.id/diadona.id/resized/640x320/news/2020/09/29/23311/664xauto-banyak-digemari-kuliner-asal-indonesia-ini-ternyata-terbuat-dari-darah-hewan-200929c.jpg
277;99;5;1,3;21,3;Daun Melinjo;https://goleksayur.com/data/images/product/IMG10160.jpg
358;101;2,1;0,2;23,2;Gadung mentah;https://jernih.co/wp-content/uploads/gadung-1.jpg
287;104;3,9;0,6;17,9;Daun pangisegar;https://img-cdn.medkomtek.com/rXX054UODp71SG3R3ZbIyuVlswY=/0x0/smart/filters:quality(75):strip_icc():format(webp)/article/cWS8XiCC8wtp6UT-piKna/original/057796300_1575283178-Daun-Pangi-Obati-HIV-AIDS-Mitos-atau-Fakta-by-basabali.jpg
998;99;1,2;0,2;25,8;Pisang Ambon;https://sibejajo.com/asset/foto_produk/pisang_ambon.jpg
1009;99;1,3;0,2;25,6;Pisang Lampung;https://amantasegar.com/wp-content/uploads/2022/03/pisang-lampung-web.jpg
462;103;22;1;0;Ikan Kembung;https://asset.kompas.com/crops/G41p2wbQwOBGvIZvV4aU4qOQtBQ=/0x0:1000x667/750x500/data/photo/2023/03/18/64153daddd7cc.jpg
386;105;16,6;3,3;1;Ginjal Domba;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/21/c055064b-bb60-4818-b25b-4213572335df.jpg
1153;110;2,9;9,5;3,2;Soto banjar masakan;https://www.masakapahariini.com/wp-content/uploads/2019/06/5.jpg
1005;100;1,4;0,5;23,6;Pisang kayu segar;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/10/869aef02-92ce-44ce-acc0-01ab37f8af93.jpg
900;105;5,9;4,9;9,4;Mie pangsit basah;https://sweetrip.id/wp-content/uploads/2020/08/bakmisibos_116436440_1141684466204653_5039711773118966116_n.jpg
55;102,9;3,3;2,7;16,3;Bacang;https://cdn1-production-images-kly.akamaized.net/dmeIqjoEQPYVHvwOwc32D8B7EcI=/1200x675/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/1495067/original/082497700_1486023784-bacang-fsui_wodpress.jpg
1022;104;1,9;4,1;15,1;Pundut nasi;https://img-global.cpcdn.com/recipes/bd0db074266f1019/1200x630cq70/photo.jpg
339;98;1,4;0,2;25,4;Embacang;https://s0.bukalapak.com/img/037360101/large/144135_2embacang.jpg
1076;98;2;0,4;24,5;Saos Tomat;https://static.sehatq.com/content/review/image/1644897313.png
1200;104;12,9;6,8;1,2;Taokoa;https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/IDITE2021111912351603278/detail/menueditor_item_e1237876ae9e45b29d3acb67ec0e20c1_1637325144124368426.webp
897;102;3;2,1;17,8;Mie celon;https://nilaigizi.com/assets/images/produk/produk_1538367850.jpg
364;100;0,8;0,2;23,8;Ganyong kukus;https://pbs.twimg.com/media/FaAqu9paIAEm13B?format=jpg&name=4096x4096
366;100;0,8;0,2;23,8;Ganyong rebus;https://assets-a1.kompasiana.com/items/album/2019/11/18/fb-img-1574037281653-5dd1e7e2d541df7e5258fdc2.jpg
470;104;15,6;3,2;2;Ikan lidah segar;https://homemadeindonesia.com/apihmi/images/datatoko/K3DE232FF89_brg66792.jpg
1311;100;0,7;0,3;23,8;Ubi jalar kuning kukus;https://img-global.cpcdn.com/recipes/96d4a66b6b3523c4/1200x630cq70/photo.jpg
360;100;0,9;0,3;23,5;Gadung ubi segar;https://images.tokopedia.net/img/cache/500-square/product-1/2019/5/8/6003009/6003009_42d1e66b-cf0c-44b1-bf85-82709633f561.png
189;106;4,4;6,3;7,9;Buntil ;https://asset.kompas.com/crops/vCayyRtg4fGtL3Y9EnpXrWr_TIw=/3x0:700x465/750x500/data/photo/2021/02/08/6020e623372b3.jpg
992;107;15,9;0,6;0,4;Pinda masakan;https://cdn.idntimes.com/content-images/post/20200530/2-a6cb06028f22e293879ec7f5cc4a19fd.jpg
1194;98;1,9;0,2;23,7;Tales mentah;https://asset.kompas.com/crops/vYFaxgHARhcHnYdEFwCFjqrKG-I=/0x7:640x434/780x390/data/photo/2020/12/21/5fe0650372553.jpeg
770;99;3,3;0,1;21,2;Komak polong segar;https://media.istockphoto.com/id/153755664/id/foto/kacang-polong-salju-segar-di-tumpukan-di-latar-belakang-putih.jpg?s=612x612&w=0&k=20&c=MPZCUQdV2lekycXztBESkb2swqE0hgIzUwflaZlFoaw=
1201;99;1,7;0,3;22,4;Tapai beras;https://assets-a1.kompasiana.com/items/album/2018/12/14/gambut-2-5c13825843322f55871e7493.jpg?t=o&v=780
524;100;13,7;1,5;8;Ikan tongkol segar;https://upload.wikimedia.org/wikipedia/commons/5/5d/Euthyn_affin_101018-8111_tdp.jpg
1333;101;2;0,2;19,8;Uwi;https://cdn0-production-images-kly.akamaized.net/KEyNMJ-0dqqYU3PMi9QGTwE6Rrs=/640x360/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/1761632/original/066821400_1509967136-IMG_20171106_110821.jpg
79;95;4,5;0,2;23,1;Bawang Putih;https://www.astronauts.id/blog/wp-content/uploads/2022/11/Manfaat-Bawang-Putih-Untuk-Kulit-yang-Tidak-Banyak-Tahu.jpg
615;98;6,7;0,4;17,7;Kacang Kapri muda;https://idnmedis.com/wp-content/uploads/2020/03/VEPEA34285_3.jpg
893;102;6,2;3,9;10,5;Mie ayam;https://awsimages.detik.net.id/community/media/visual/2022/10/12/resep-mie-ayam-kecap_43.jpeg?w=1200
14;99;4,6;1;18;Andaliman segar;https://cf.shopee.co.id/file/3c033b2480e951e2634909817e417218
437;100;14,7;2,4;4,9;Ikan bubara segar;https://cdn.antaranews.com/cache/800x533/2021/09/17/IMG-20210917-WA0002_2.jpg
472;99;20,6;1,4;0,9;Ikan malalugis segar;https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Decapterus_koheru_%28koheru%29.jpg/1200px-Decapterus_koheru_%28koheru%29.jpg
452;101;10,3;3,7;6,7;Ikan hitam segar;https://www.fishbase.se/images/species/Lachr_u2.jpg
103;98;1,6;0,7;20,9;Bentul (Komba)  talas segar;https://sampangkabmuseumjatim.files.wordpress.com/2014/08/talas.jpg
446;101;11,5;4,1;4,6;Ikan daun segar;https://nilaigizi.com/assets/images/produk/produk_1535461660.jpg
514;101;15,1;4,1;1;Ikan tempahas segar;https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Wallagonia_leerii.jpg/1200px-Wallagonia_leerii.jpg
503;100;18,8;2,2;0;Ikan selar segar;https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Selaro_leptole_100812-6006_tdp.jpg/1200px-Selaro_leptole_100812-6006_tdp.jpg
1015;98;1,3;1,2;20,5;Pisang rotan segar;https://suriahelanglui.com/wp-content/uploads/2012/09/PisangLidi1-1.jpg
1087;98;21,9;1,1;0;Sapi dideh/darah;https://cdns.diadona.id/diadona.id/resized/640x320/news/2020/09/29/23311/664xauto-banyak-digemari-kuliner-asal-indonesia-ini-ternyata-terbuat-dari-darah-hewan-200929c.jpg
334;100;16,6;3,3;1;Domba ginjal segar;https://media.istockphoto.com/id/1457294473/id/foto/ginjal-domba-segar-mentah-di-atas-talenan.jpg?s=612x612&w=0&k=20&c=coamiTuIqCOb7QJ-3vJkyY6CWF7hjKA75JGFQmQFCDw=
516;98;19,6;1,7;1;Ikan terbang segar;https://cdn1-production-images-kly.akamaized.net/2nIB6HIv40IwoVBiHpf01GwGYG4=/1280x720/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/1379786/original/078541800_1476951455-ikan-terbang.jpg
201;102;3,2;6;8,7;Cammetutu;https://1.bp.blogspot.com/-Zmr_06Y7tCo/Xgw2ac9m9JI/AAAAAAAAEwg/qTFriUUdEGUpqOfGkkxvlY5STGOXhlUiQCLcBGAsYHQ/s1600/Camme%2BTuttu.png
1008;96;1;0,2;22,5;Pisang kidang segar;https://s3.theasianparent.com/cdn-cgi/image/width=450,quality=90/tap-assets-prod/wp-content/uploads/sites/24/2023/01/Pisang-Genderuwo.jpg
7;96;3,7;0,6;19,1;Ampas kacang hijau;https://images.tokopedia.net/img/cache/215-square/shops-1/2016/10/16/5997149/5997149_fb399db6-c767-4ef0-ba2b-d25bc046859e.jpg
85;102;3,7;6,7;6,9;Bayam tumis + oncom;https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1601173915/chhxzj6dnkwkryigiyrl.jpg
29;98;3,9;2,6;14,8;Asinan Bogor sayuran;https://www.piknikdong.com/wp-content/uploads/2021/04/Resep-Asinan-Sayur-Bogor-Sederhana.jpg
373;95;1,5;0,1;22,4;Gembili;https://awsimages.detik.net.id/community/media/visual/2020/05/04/47dff53b-5a39-4136-907a-51e3754353b1_169.png?w=650&q=90
365;95;1;0,1;22,6;Ganyong mentah;https://3.bp.blogspot.com/-NKNz9WU0oo8/WfobcfcbliI/AAAAAAAAAQk/yJ3EvQk5_xQucwTaboHstWVS56JUmjjxACLcBGAs/s1600/IMG_6745.JPG
510;96;19,5;1,1;2;Ikan tarmon segar;https://nakamaaquatics.id/wp-content/uploads/2018/05/Indo-Pasific-Tarpon.png
511;95;15,8;0,7;6,5;Ikan telan segar;https://blogger.googleusercontent.com/img/a/AVvXsEgba6E89_I30f-0A_i3n5JS5xSCizdlJInQuk2baiseXg5ni9m3oW5P_m19BjUXNHT5-TTWCNUPtQwytE_eODWyGe9_yv6W5m6EzITwy12weA1rdZE5V5qnaUYlq_0ekxES9VRKpBrBYvmP0Bu2B4coMg1fx1gKJXs4andJfgUVrKfxbkUp1G0rB-240Q=w1200-h630-p-k-no-nu
525;96;19,2;2;0,2;Ikan turi segar;https://www.garnesia.com/images/vendor/v4934.jpg
476;97;17,9;2;0,4;Ikan mayong segar;https://homemadeindonesia.com/apihmi/images/datatoko/K0B6216F87F_brg17106.jpg
428;96;19;1,7;0;Ikan Bawal;https://cdn0-production-images-kly.akamaized.net/C-d15AzyqyZ6g3FXgdgNiM0vT8w=/881x0:3882x3001/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3083206/original/068408300_1584935571-shutterstock_1543262462.jpg
1141;95,3;4,4;2,2;14,4;Siomay ;https://awsimages.detik.net.id/community/media/visual/2021/11/17/resep-siomay-ayan-jamur_43.jpeg?w=1200
1109;92;0,5;1,1;22,4;Sawo;https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2022/02/18/manfaat-makan-buah-sawojpg-20220218054230.jpg
1112;92;0,5;1,1;22,4;Sawo Manila segar;https://www.kampustani.com/wp-content/uploads/2021/07/budidaya-sawo-manila.jpg
1298;93,6;4,4;1,8;15,1;Toge Goreng ;https://akcdn.detik.net.id/community/media/visual/2019/04/22/de16ca5c-a9d9-4197-a567-b818b1d59d94.jpeg?w=1208
247;93;5;1,3;15,3;Daun jawaw seluang segar;https://thumb.antvklik.com/images/thumbs/2022/11/28/638495d5b1931-daun-singkong_antvklik_1265_711.jpg
74;92;1,2;0,3;21;Batatas kelapa ubi kukus;https://img-global.cpcdn.com/recipes/9f91679fd1ba49f0/680x482cq70/singkong-kukus-toping-kelapa-parut-foto-resep-utama.jpg
1182;90;1,5;0,1;21,9;Suweg kukus;https://assets.kompasiana.com/items/album/2020/06/07/img-20200607-072648-5edcc27dd541df08575a4ac2.jpg
101;93;12,8;1,5;6,1;Belutlaut segar;https://mfcepusluh.bpsdmkp.kkp.go.id/asset/foto_berita/SIDAT_OK_-1.jpg
203;97;5,8;6,3;4,2;Cap cai sayur;https://awsimages.detik.net.id/community/media/visual/2021/12/25/resep-capcay-kuah-kental.jpeg?w=1200
456;92;20;0,7;0;Ikan kakap segar;https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/30105045/Tinggi-Protein-Ini-X-Manfaat-Ikan-Kakap-untuk-Kesehatan.jpg
665;92;20;0,7;0;Kakap;https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/30105045/Tinggi-Protein-Ini-X-Manfaat-Ikan-Kakap-untuk-Kesehatan.jpg
218;96;6,8;5,9;3,8;Coto mangkasara kuda masakan;https://eljohnnews.com/wp-content/uploads/2018/08/Wisata-Kuliner-Coto-Makassar.png
881;90;1,2;0,1;21,1;Matoa segar;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/3/9/ac2bbe27-dd14-46dc-947f-98a9b16b0be6.jpg
1327;91;21;0,2;0,1;Udang segar;https://asset.kompas.com/crops/z1Urz8LH3HtS9_TFNYDe-y7O2BQ=/0x0:1280x853/750x500/data/photo/2022/04/09/6250f722f0f82.jpg
684;92;2,2;3,3;14,1;Karedok sayur;https://asset.kompas.com/crops/jbNcoL1_PmijICoxtO4126XbZgM=/0x0:1000x667/780x390/data/photo/2021/07/07/60e56c9f60649.jpg
270;87;8,3;1,8;14,4;Daun lamtoro segar;https://images.tokopedia.net/img/cache/700/product-1/2019/8/18/2557427/2557427_56747d87-c701-4023-80e8-2afe684f3653_480_480.jpg
467;90;20,4;0,9;0;Ikan lehoma segar;https://2.bp.blogspot.com/-hcHeOSZ-k-M/VkNmXVXuJFI/AAAAAAAABPU/lU_LNkEOoHo/s1600/MAlalugis.jpg
75;89;1,1;0,1;21;Batatas kelapa ubi segar;https://th.bing.com/th?id=ABTE8B1595CD1C0C5A990C01CE78BE64402674F61A3C217A9FF9CCB31D6F7E9E29A&w=1144&h=568&c=1
253;92;4;3,6;10,9;Daun kasbi/singkong karet segar;https://s1.bukalapak.com/img/63611371791/large/data.jpeg
357;88;0,8;0,3;20,9;Gadung kukus;https://img-global.cpcdn.com/recipes/51c229856c44e39a/680x482cq70/gadung-kukus-foto-resep-utama.jpg
359;88;0,6;0,3;20,9;Gadung ubi kukus;https://img-global.cpcdn.com/recipes/51c229856c44e39a/1200x630cq70/photo.jpg
435;90;14,9;2,5;2,1;Ikan biawan segar;https://panennews.com/wp-content/uploads/2020/06/Ikan-Biawan.jpg
1156;92;11,8;4,3;1,4;Soto jeroan masakan;https://awsimages.detik.net.id/community/media/visual/2022/03/15/resep-soto-jeroan-sapi_43.jpeg?w=1200
436;88;14,2;0,7;6,2;Ikan bili segar;https://cdn.shopify.com/s/files/1/0592/8633/products/Ikan_Bilis.jpg?v=1523265834
289;87;8;2;11,9;Daun pepaya segar;https://images.tokopedia.net/img/cache/700/VqbcmM/2021/9/14/4beb22b7-d9e8-4689-9bb1-4446366b1b07.jpg
509;88;15,9;0,9;4,1;Ikan tahuman segar;https://rimbakita.com/wp-content/uploads/2021/01/ikan-toman.jpg
1160;94;3;6,8;5,1;Soto pekalongan masakan;https://www.topwisata.info/wp-content/uploads/2021/12/Soto-Tauto-Pekalongan-1.jpg
481;89;18,7;1;0;Ikan Mujair segar;https://s4.bukalapak.com/img/9282888648/large/1792856_scaled.jpg
1071;87;0,8;0,4;20,1;Salak pondoh segar;https://images.tokopedia.net/img/cache/500-square/product-1/2019/12/15/4224508/4224508_f3dc890d-8d6d-4f5d-a6fe-cc43fe6e8567_1064_1064.jpg
1131;88;7,9;1,6;10,6;Sepi masakan;https://img-global.cpcdn.com/recipes/5816c55413474302/1200x630cq70/photo.jpg
1196;88;3,2;2,1;14;Taoge goreng;https://img.kurio.network/bmizo0RfhrurmaxfSXqouGMMD2s=/1200x900/filters:quality(80)/https://kurio-img.kurioapps.com/21/03/26/55ee220c-cf46-492e-8d45-58bc5fd972b2.jpe
867;86;0,7;0,5;19,8;Mangga kwini segar;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/11/22/5c712852-cd55-4c17-9515-f47bdfb1bf7f.jpg
823;85;5,7;0,3;15,4;Lamtoro (pete cina) biji muda;https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/02042448/X-Manfaat-Petai-Cina-untuk-Kesehatan-Tubuh.jpg
443;86;10,2;1,1;8,7;Ikan cakalang perut segar;https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/07/13/2233154868.jpg
889;88;0,6;3,3;14;Mi basah;https://lzd-img-global.slatic.net/g/ff/kf/S32cbc99669db47d09a0603d5b5340a676.jpg_720x720q80.jpg_.webp
961;87;10,5;2,5;5,5;Parede baleh masakan;https://cdn.yummy.co.id/content-images/images/20200815/2YZZLlB1Zbu1u15lVU5vD8BzPnocXd9x-31353937343730313934d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp
165;87;2,6;2,7;13,1;Buah merah;https://suaramandiri.co/wp-content/uploads/2023/03/Buah-Merah-Papua.jpg
1151;89;7,2;5;3,9;Sop saudara masakan;https://resepkoki.id/wp-content/uploads/2018/03/Resep-Sop-Sodara.jpg
259;82;6,7;1,7;14,3;Daun Kelor;https://diskes.badungkab.go.id/storage/diskes/image/WhatsApp%20Image%202023-01-30%20at%2013.55.59.jpeg
505;84;15,2;0,6;4,7;Ikan sepat segar;https://i0.wp.com/agrotek.id/hewan/wp-content/uploads/2021/07/Jenis-Ciri-Habitat-dan-Makanan-Ikan-Sepat.jpg?fit=1366%2C768&ssl=1
713;83;2;0,1;19,1;Kentang;https://img.freepik.com/free-photo/side-view-basket-bowl-full-potato-sackcloth-wooden-surface-background-with-copy-space_141793-5650.jpg?w=1060&t=st=1684232790~exp=1684233390~hmac=d4c5a62367069d98e3ddf3935be7b63e3f650cd00d6f80da197e948280b1e1b3
473;86;16;2;0;Ikan Mas;https://static.republika.co.id/uploads/images/inpicture_slide/ikan-mas_220111065132-645.jpg
895;86;0,6;3,3;14;Mie basah;https://www.suarasurabaya.net/wp-content/uploads/2015/12/kk163583_clip10.jpg
1181;87;5,3;5,2;6,3;Susupan;https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2021/08/09/plant-leaf-flower-green-botany-f-20210809091749.jpg
1313;83;1,5;0,2;18,8;Ubi jalar manis segar;https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/09/27/3387667169.jpg
230;84;18,7;0,5;0;Daging Kerbau;https://awsimages.detik.net.id/community/media/visual/2016/07/15/209987a0-2b65-461e-aec5-e7432a4012f2_169.jpg?w=700&q=90
815;83;19,1;0,2;0;Kura-kura;https://image-cdn.medkomtek.com/KZBBktqticgNUpCCeJzeVrcDKGg=/673x379/smart/klikdokter-media-buckets/medias/2312546/original/004647900_1581575442-Daging-Penyu-Shutterstock_443050405.jpg
523;82;17,4;0,4;2,3;Ikan titang segar;https://www.greeners.co/wp-content/uploads/2021/06/Ikan-Kiper.jpg
466;82;18;1;0,4;Ikan layur segar;https://ikanwiki.com/gambar/gambar_besar/ikanlay.webp
457;82;11,4;1,2;6,4;Ikan kakatua segar;https://jagalaut.id/wp-content/uploads/2022/05/IMG_3929.jpg
